timestamp,func,details,elapsed_time_ms,cpu_time_ms,peak_memory_usage_MB,received_data_B,transmitted_data_B
2024-08-07 18:49:24.050230,update_prediction_horizon,Prediction,94.17,78.12,0.33,0,0
2024-08-07 18:49:28.170355,update_prediction_horizon,Prediction,89.24,31.25,0.33,0,0
2024-08-07 18:49:30.289181,update_prediction_horizon,Prediction,84.99,62.5,0.85,0,0
2024-08-07 18:49:30.383773,update_prediction_horizon,Prediction,90.6,62.5,0.34,0,0
2024-08-07 18:49:30.478376,update_prediction_horizon,Prediction,97.21,46.88,0.34,0,0
2024-08-07 18:49:30.591925,update_prediction_horizon,Prediction,82.55,62.5,0.34,0,0
2024-08-07 18:49:30.686066,update_prediction_horizon,Prediction,95.25,62.5,0.34,0,0
2024-08-07 18:49:30.781317,update_prediction_horizon,Prediction,94.9,78.12,0.34,0,0
2024-08-07 18:49:30.891937,update_prediction_horizon,Prediction,83.13,46.88,0.34,0,0
2024-08-07 18:49:30.987001,update_prediction_horizon,Prediction,94.22,62.5,0.34,0,0
2024-08-07 18:49:31.081221,update_prediction_horizon,Prediction,109.77,46.88,0.34,0,0
2024-08-07 18:49:30.289181,_find_better_predictor,New model selection,918.21,531.25,0.0,0,0
2024-08-07 18:49:33.247282,sync,POST /nodes/S1/sync ,15.65,0,0.0,251,371
2024-08-07 18:49:31.207390,_synchronize_with_base_station,Synchronization,2073.0,31.25,9.92,0,0
2024-08-07 18:49:33.280393,update_prediction_horizon,Prediction,93.23,78.12,0.33,0,0
2024-08-07 18:49:43.412922,update_prediction_horizon,Prediction,94.59,46.88,0.33,0,0
2024-08-07 18:49:51.555147,update_prediction_horizon,Prediction,123.28,78.12,0.33,0,0
2024-08-07 18:50:37.904178,update_prediction_horizon,Prediction,77.93,78.12,0.33,0,0
2024-08-07 18:50:50.057106,update_prediction_horizon,Prediction,78.24,78.12,0.33,0,0
2024-08-07 18:51:02.194071,update_prediction_horizon,Prediction,90.81,62.5,0.33,0,0
2024-08-07 18:51:12.330851,update_prediction_horizon,Prediction,93.52,46.88,0.85,0,0
2024-08-07 18:51:12.455614,update_prediction_horizon,Prediction,94.49,62.5,0.34,0,0
2024-08-07 18:51:12.581356,update_prediction_horizon,Prediction,94.3,46.88,0.34,0,0
2024-08-07 18:51:12.706910,update_prediction_horizon,Prediction,104.18,15.62,0.34,0,0
2024-08-07 18:51:12.842360,update_prediction_horizon,Prediction,94.18,46.88,0.34,0,0
2024-08-07 18:51:12.967787,update_prediction_horizon,Prediction,94.19,15.62,0.34,0,0
2024-08-07 18:51:13.093226,update_prediction_horizon,Prediction,94.04,62.5,0.34,0,0
2024-08-07 18:51:13.209911,update_prediction_horizon,Prediction,87.6,46.88,0.34,0,0
2024-08-07 18:51:13.329587,update_prediction_horizon,Prediction,93.61,46.88,0.34,0,0
2024-08-07 18:51:12.330851,_find_better_predictor,New model selection,1107.99,406.25,0.0,0,0
2024-08-07 18:51:15.492671,sync,POST /nodes/S1/sync ,23.67,0,0.0,439,371
2024-08-07 18:51:13.454465,_synchronize_with_base_station,Synchronization,2069.88,0.0,9.92,0,0
2024-08-07 18:51:15.524347,update_prediction_horizon,Prediction,95.6,46.88,0.33,0,0
2024-08-07 18:53:12.158906,update_prediction_horizon,Prediction,110.84,46.88,0.33,0,0
2024-08-07 18:53:22.314192,update_prediction_horizon,Prediction,91.06,62.5,0.33,0,0
2024-08-07 18:53:32.466535,update_prediction_horizon,Prediction,94.43,78.12,0.85,0,0
2024-08-07 18:53:32.592313,update_prediction_horizon,Prediction,79.08,46.88,0.35,0,0
2024-08-07 18:53:32.687257,update_prediction_horizon,Prediction,94.31,62.5,0.35,0,0
2024-08-07 18:53:32.797194,update_prediction_horizon,Prediction,94.36,31.25,0.35,0,0
2024-08-07 18:53:32.922809,update_prediction_horizon,Prediction,78.56,62.5,0.35,0,0
2024-08-07 18:53:33.034511,update_prediction_horizon,Prediction,117.5,46.88,0.34,0,0
2024-08-07 18:53:33.183671,update_prediction_horizon,Prediction,95.98,31.25,0.35,0,0
2024-08-07 18:53:33.310430,update_prediction_horizon,Prediction,78.73,62.5,0.35,0,0
2024-08-07 18:53:33.420431,update_prediction_horizon,Prediction,94.16,62.5,0.35,0,0
2024-08-07 18:53:32.466535,_find_better_predictor,New model selection,1079.34,562.5,0.0,0,0
2024-08-07 18:53:35.600480,sync,POST /nodes/S1/sync ,15.54,0,0.0,359,371
2024-08-07 18:53:33.545875,_synchronize_with_base_station,Synchronization,2085.67,15.62,9.92,0,0
2024-08-07 18:53:35.631540,update_prediction_horizon,Prediction,78.62,78.12,0.34,0,0
2024-08-07 18:54:13.900478,update_prediction_horizon,Prediction,109.3,78.12,0.33,0,0
2024-08-07 18:54:18.035904,update_prediction_horizon,Prediction,94.45,62.5,0.33,0,0
2024-08-07 18:54:38.224504,update_prediction_horizon,Prediction,88.4,62.5,0.34,0,0
2024-08-07 18:54:46.363380,update_prediction_horizon,Prediction,80.2,78.12,0.34,0,0
2024-08-07 18:54:56.503635,update_prediction_horizon,Prediction,129.38,62.5,0.85,0,0
2024-08-07 18:54:56.669276,update_prediction_horizon,Prediction,136.43,46.88,0.35,0,0
2024-08-07 18:54:56.829044,update_prediction_horizon,Prediction,126.27,31.25,0.35,0,0
2024-08-07 18:54:56.988144,update_prediction_horizon,Prediction,109.93,46.88,0.35,0,0
2024-08-07 18:54:57.129738,update_prediction_horizon,Prediction,157.33,62.5,0.35,0,0
2024-08-07 18:54:57.318338,update_prediction_horizon,Prediction,152.07,62.5,0.35,0,0
2024-08-07 18:54:57.514190,update_prediction_horizon,Prediction,138.65,15.62,0.35,0,0
2024-08-07 18:54:57.700068,update_prediction_horizon,Prediction,110.73,15.62,0.35,0,0
2024-08-07 18:54:57.842937,update_prediction_horizon,Prediction,141.85,46.88,0.35,0,0
2024-08-07 18:54:56.503635,_find_better_predictor,New model selection,1513.2,406.25,0.0,0,0
2024-08-07 18:55:00.083632,sync,POST /nodes/S1/sync ,15.01,0,0.0,326,371
2024-08-07 18:54:58.033461,_synchronize_with_base_station,Synchronization,2080.82,0.0,9.92,0,0
2024-08-07 18:55:00.114281,update_prediction_horizon,Prediction,143.17,78.12,0.34,0,0
2024-08-07 18:56:20.653464,update_prediction_horizon,Prediction,87.74,46.88,0.34,0,0
2024-08-07 18:58:33.371197,update_prediction_horizon,Prediction,94.35,46.88,0.34,0,0
2024-08-07 18:58:51.550839,update_prediction_horizon,Prediction,89.04,46.88,0.34,0,0
2024-08-07 18:58:59.684941,update_prediction_horizon,Prediction,78.56,78.12,0.34,0,0
2024-08-07 18:59:56.057446,update_prediction_horizon,Prediction,81.72,78.12,0.34,0,0
2024-08-07 19:01:12.483047,update_prediction_horizon,Prediction,93.91,46.88,0.34,0,0
2024-08-07 19:01:36.702984,update_prediction_horizon,Prediction,125.34,78.12,0.34,0,0
2024-08-07 19:03:01.246972,update_prediction_horizon,Prediction,78.54,62.5,0.34,0,0
2024-08-07 19:03:15.401248,update_prediction_horizon,Prediction,94.29,46.88,0.34,0,0
2024-08-07 19:03:43.635593,update_prediction_horizon,Prediction,78.53,46.88,0.34,0,0
2024-08-07 19:04:01.806962,update_prediction_horizon,Prediction,90.27,62.5,0.34,0,0
2024-08-07 19:04:50.129533,update_prediction_horizon,Prediction,91.98,15.62,0.34,0,0
2024-08-07 19:06:28.693711,update_prediction_horizon,Prediction,79.5,62.5,0.34,0,0
2024-08-07 19:08:21.309989,update_prediction_horizon,Prediction,78.23,15.62,0.35,0,0
2024-08-07 19:08:29.444422,update_prediction_horizon,Prediction,78.54,46.88,0.35,0,0
2024-08-07 19:08:57.670608,update_prediction_horizon,Prediction,93.94,62.5,0.35,0,0
2024-08-07 19:09:05.813709,update_prediction_horizon,Prediction,125.85,46.88,0.35,0,0
2024-08-07 19:09:42.128345,update_prediction_horizon,Prediction,78.59,62.5,0.35,0,0
2024-08-07 19:11:22.705177,update_prediction_horizon,Prediction,130.37,109.38,0.35,0,0
2024-08-07 19:13:27.441101,update_prediction_horizon,Prediction,94.34,62.5,0.35,0,0
2024-08-07 19:13:41.608243,update_prediction_horizon,Prediction,91.7,62.5,0.35,0,0
2024-08-07 19:13:59.790418,update_prediction_horizon,Prediction,95.25,78.12,0.35,0,0
2024-08-07 19:15:10.237092,update_prediction_horizon,Prediction,117.88,109.38,0.35,0,0
2024-08-07 19:15:12.380966,update_prediction_horizon,Prediction,90.99,62.5,0.35,0,0
2024-08-07 19:17:01.056731,update_prediction_horizon,Prediction,100.29,46.88,0.35,0,0
2024-08-07 19:17:41.345956,update_prediction_horizon,Prediction,109.88,46.88,0.35,0,0
2024-08-07 19:17:51.511400,update_prediction_horizon,Prediction,110.72,62.5,0.35,0,0
2024-08-07 19:17:59.673451,update_prediction_horizon,Prediction,114.17,93.75,0.87,0,0
2024-08-07 19:17:59.816221,update_prediction_horizon,Prediction,78.52,31.25,0.36,0,0
2024-08-07 19:17:59.911660,update_prediction_horizon,Prediction,93.72,46.88,0.36,0,0
2024-08-07 19:18:00.036635,update_prediction_horizon,Prediction,100.28,31.25,0.36,0,0
2024-08-07 19:18:00.152434,update_prediction_horizon,Prediction,78.36,31.25,0.36,0,0
2024-08-07 19:18:00.262048,update_prediction_horizon,Prediction,78.47,15.62,0.36,0,0
2024-08-07 19:18:00.371681,update_prediction_horizon,Prediction,94.91,62.5,0.36,0,0
2024-08-07 19:18:00.488734,update_prediction_horizon,Prediction,87.73,62.5,0.36,0,0
2024-08-07 19:18:00.592659,update_prediction_horizon,Prediction,96.37,46.88,0.36,0,0
2024-08-07 19:17:59.673451,_find_better_predictor,New model selection,1031.21,468.75,0.0,0,0
2024-08-07 19:18:02.761877,sync,POST /nodes/S1/sync ,15.73,0,0.0,380,371
2024-08-07 19:18:00.721708,_synchronize_with_base_station,Synchronization,2073.07,0.0,0.53,0,0
2024-08-07 19:18:02.794774,update_prediction_horizon,Prediction,76.81,78.12,0.35,0,0
2024-08-07 19:19:09.216844,update_prediction_horizon,Prediction,79.65,31.25,0.35,0,0
2024-08-07 19:19:33.416601,update_prediction_horizon,Prediction,94.08,78.12,0.35,0,0
2024-08-07 19:19:43.577896,update_prediction_horizon,Prediction,87.48,46.88,0.35,0,0
2024-08-07 19:19:55.722846,update_prediction_horizon,Prediction,94.37,46.88,0.87,0,0
2024-08-07 19:19:55.848475,update_prediction_horizon,Prediction,109.97,78.12,0.37,0,0
2024-08-07 19:19:55.990106,update_prediction_horizon,Prediction,125.42,62.5,0.36,0,0
2024-08-07 19:19:56.146771,update_prediction_horizon,Prediction,121.07,62.5,0.37,0,0
2024-08-07 19:19:56.299105,update_prediction_horizon,Prediction,156.67,62.5,0.36,0,0
2024-08-07 19:19:56.487439,update_prediction_horizon,Prediction,141.65,125.0,0.36,0,0
2024-08-07 19:19:56.676780,update_prediction_horizon,Prediction,126.17,0.0,0.37,0,0
2024-08-07 19:19:56.841630,update_prediction_horizon,Prediction,141.32,78.12,0.37,0,0
2024-08-07 19:19:57.029831,update_prediction_horizon,Prediction,142.46,62.5,0.36,0,0
2024-08-07 19:19:55.722846,_find_better_predictor,New model selection,1480.72,687.5,0.0,0,0
2024-08-07 19:19:59.259984,sync,POST /nodes/S1/sync ,16.17,0,0.0,439,371
2024-08-07 19:19:57.219497,_synchronize_with_base_station,Synchronization,2071.66,15.62,9.92,0,0
2024-08-07 19:19:59.291155,update_prediction_horizon,Prediction,141.88,109.38,0.35,0,0
2024-08-07 19:20:31.728129,update_prediction_horizon,Prediction,107.98,62.5,0.35,0,0
2024-08-07 19:21:30.129663,update_prediction_horizon,Prediction,109.51,109.38,0.36,0,0
2024-08-07 19:21:34.268900,update_prediction_horizon,Prediction,96.34,62.5,0.35,0,0
2024-08-07 19:21:42.413555,update_prediction_horizon,Prediction,78.51,46.88,0.87,0,0
2024-08-07 19:21:42.507698,update_prediction_horizon,Prediction,101.06,31.25,0.37,0,0
2024-08-07 19:21:42.624373,update_prediction_horizon,Prediction,109.88,15.62,0.37,0,0
2024-08-07 19:21:42.765499,update_prediction_horizon,Prediction,109.99,15.62,0.37,0,0
2024-08-07 19:21:42.891515,update_prediction_horizon,Prediction,125.87,31.25,0.37,0,0
2024-08-07 19:21:43.048640,update_prediction_horizon,Prediction,125.83,46.88,0.37,0,0
2024-08-07 19:21:43.190493,update_prediction_horizon,Prediction,141.06,78.12,0.37,0,0
2024-08-07 19:21:43.347180,update_prediction_horizon,Prediction,157.82,62.5,0.37,0,0
2024-08-07 19:21:43.520623,update_prediction_horizon,Prediction,144.75,0.0,0.37,0,0
2024-08-07 19:21:42.397909,_find_better_predictor,New model selection,1299.94,328.12,0.0,0,0
2024-08-07 19:21:45.754589,sync,POST /nodes/S1/sync ,16.78,0,0.0,361,371
2024-08-07 19:21:43.697851,_synchronize_with_base_station,Synchronization,2094.08,15.62,9.92,0,0
2024-08-07 19:21:45.791936,update_prediction_horizon,Prediction,73.51,62.5,0.35,0,0
2024-08-07 19:22:38.104462,update_prediction_horizon,Prediction,93.43,78.12,0.36,0,0
2024-08-07 19:22:48.252853,update_prediction_horizon,Prediction,78.14,46.88,0.36,0,0
2024-08-07 19:23:12.446895,update_prediction_horizon,Prediction,101.56,62.5,0.36,0,0
2024-08-07 19:24:30.951145,update_prediction_horizon,Prediction,78.85,46.88,0.36,0,0
2024-08-07 19:25:37.358347,update_prediction_horizon,Prediction,78.53,15.62,0.36,0,0
2024-08-07 19:26:39.892676,update_prediction_horizon,Prediction,78.91,62.5,0.36,0,0
2024-08-07 19:27:44.287126,update_prediction_horizon,Prediction,92.84,62.5,0.36,0,0
2024-08-07 19:28:42.656738,update_prediction_horizon,Prediction,78.55,62.5,0.36,0,0
2024-08-07 19:29:22.939017,update_prediction_horizon,Prediction,94.65,78.12,0.36,0,0
2024-08-07 19:30:37.384446,update_prediction_horizon,Prediction,78.09,46.88,0.36,0,0
